type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.estimatedTime,arrival.terminal,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.terminal,departure.gate,error
departure,active,hah,fmch,2024-03-25t13:15:00.000,nwa,fmci,2024-03-25t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-25t15:45:00.000,dar,htda,2024-03-25t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-03-25t15:27:00.000,2024-03-25t15:27:00.000,2024-03-25t15:27:00.000,2024-03-25t16:26:00.000,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-03-26t10:00:00.000,nwa,fmci,2024-03-26t10:25:00.000,empty,,,521,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-26t12:30:00.000,dza,fmcz,2024-03-26t13:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-03-26t12:30:00.000,dza,fmcz,2024-03-26t13:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-26t12:35:00.000,dar,htda,2024-03-26t13:50:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-03-26t12:35:00.000,dar,htda,2024-03-26t13:50:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-03-26t14:00:00.000,nbo,hkjk,2024-03-26t16:10:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-26t15:50:00.000,1a,110.0,,,,,,,
departure,active,hah,fmch,2024-03-26t14:00:00.000,nbo,hkjk,2024-03-26t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-26t15:50:00.000,1a,110.0,,,,,,,
departure,active,hah,fmch,2024-03-26t14:00:00.000,nbo,hkjk,2024-03-26t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-03-26t15:50:00.000,1a,110.0,,,,,,,
departure,active,hah,fmch,2024-03-26t15:45:00.000,dar,htda,2024-03-26t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,,,,,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-03-27t08:30:00.000,ajn,fmcv,2024-03-27t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-27t13:15:00.000,nwa,fmci,2024-03-27t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-27t14:00:00.000,nbo,hkjk,2024-03-27t16:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t15:35:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-27t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-27t14:00:00.000,nbo,hkjk,2024-03-27t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t15:35:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-27t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-27t14:00:00.000,nbo,hkjk,2024-03-27t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t13:46:00.000,2024-03-27t15:35:00.000,,,,,,,2024-03-27t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-27t14:25:00.000,dza,fmcz,2024-03-27t15:10:00.000,air france,af,afr,3259,af3259,afr3259,,,,,air austral,uu,reu,275,uu275,reu275,,,,,,,,,,
departure,active,hah,fmch,2024-03-27t14:25:00.000,dza,fmcz,2024-03-27t15:10:00.000,air austral,uu,reu,275,uu275,reu275,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-27t15:45:00.000,dar,htda,2024-03-27t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-03-27t16:06:00.000,2024-03-27t16:06:00.000,2024-03-27t16:06:00.000,2024-03-27t17:11:00.000,,,,,,,,3,22.0,,,,6.0,,,
departure,active,hah,fmch,2024-03-27t16:30:00.000,ajn,fmcv,2024-03-27t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t08:30:00.000,ajn,fmcv,2024-03-28t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t12:30:00.000,dza,fmcz,2024-03-28t13:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t12:30:00.000,dza,fmcz,2024-03-28t13:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t12:50:00.000,dar,htda,2024-03-28t14:05:00.000,,h1,h1,3688,h13688,h13688,2024-03-28t12:48:00.000,2024-03-28t12:48:00.000,2024-03-28t12:48:00.000,2024-03-28t13:48:00.000,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-03-28t12:50:00.000,dar,htda,2024-03-28t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,2024-03-28t12:48:00.000,2024-03-28t12:48:00.000,2024-03-28t12:48:00.000,2024-03-28t13:48:00.000,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-03-28t14:10:00.000,ajn,fmcv,2024-03-28t15:35:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t14:10:00.000,ajn,fmcv,2024-03-28t15:35:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t15:45:00.000,dar,htda,2024-03-28t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,,,,,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-03-28t16:30:00.000,dar,htda,2024-03-28t19:15:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,active,hah,fmch,2024-03-28t16:30:00.000,dar,htda,2024-03-28t19:15:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-29t08:30:00.000,ajn,fmcv,2024-03-29t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-29t13:15:00.000,nwa,fmci,2024-03-29t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-29t14:00:00.000,nbo,hkjk,2024-03-29t16:10:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-29t14:10:00.000,1a,10.0,,,,,,,
departure,active,hah,fmch,2024-03-29t14:00:00.000,nbo,hkjk,2024-03-29t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-29t14:10:00.000,1a,10.0,,,,,,,
departure,active,hah,fmch,2024-03-29t14:00:00.000,nbo,hkjk,2024-03-29t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-03-29t14:10:00.000,1a,10.0,,,,,,,
departure,active,hah,fmch,2024-03-29t15:45:00.000,dar,htda,2024-03-29t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,,,,,,,,,,,2024-03-29t16:17:00.000,3,32.0,,,,,,,
departure,active,hah,fmch,2024-03-29t16:30:00.000,ajn,fmcv,2024-03-29t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-30t10:00:00.000,nwa,fmci,2024-03-30t10:25:00.000,empty,,,521,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-30t12:50:00.000,dar,htda,2024-03-30t14:05:00.000,,h1,h1,3688,h13688,h13688,2024-03-30t12:55:00.000,2024-03-30t12:55:00.000,2024-03-30t12:55:00.000,2024-03-30t13:57:00.000,air tanzania,tc,atc,211,tc211,atc211,,2,6.0,,,,,,,
departure,active,hah,fmch,2024-03-30t12:50:00.000,dar,htda,2024-03-30t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,2024-03-30t12:55:00.000,2024-03-30t12:55:00.000,2024-03-30t12:55:00.000,2024-03-30t13:57:00.000,,,,,,,,2,6.0,,,,,,,
departure,active,hah,fmch,2024-03-30t14:00:00.000,nbo,hkjk,2024-03-30t16:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t15:13:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-30t14:00:00.000,nbo,hkjk,2024-03-30t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t15:13:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-30t14:00:00.000,nbo,hkjk,2024-03-30t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t13:27:00.000,2024-03-30t15:13:00.000,,,,,,,2024-03-30t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-30t14:35:00.000,ajn,fmcv,2024-03-30t15:15:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-03-30t14:35:00.000,ajn,fmcv,2024-03-30t15:15:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-30t15:45:00.000,dar,htda,2024-03-30t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-03-30t16:10:00.000,2024-03-30t16:10:00.000,2024-03-30t16:10:00.000,2024-03-30t17:13:00.000,,,,,,,,3,25.0,,,,8.0,,,
departure,active,hah,fmch,2024-03-30t16:30:00.000,ajn,fmcv,2024-03-30t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-30t16:55:00.000,dar,htda,2024-03-30t18:55:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-31t12:30:00.000,dza,fmcz,2024-03-31t13:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-03-31t12:30:00.000,dza,fmcz,2024-03-31t13:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-03-31t15:00:00.000,nbo,hkjk,2024-03-31t17:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t16:41:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-31t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-31t15:00:00.000,nbo,hkjk,2024-03-31t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t16:41:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-31t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-31t15:00:00.000,nbo,hkjk,2024-03-31t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t14:53:00.000,2024-03-31t16:41:00.000,,,,,,,2024-03-31t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-03-31t15:45:00.000,dar,htda,2024-03-31t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-03-31t16:32:00.000,2024-03-31t16:32:00.000,2024-03-31t16:32:00.000,2024-03-31t17:36:00.000,,,,,,,,3,47.0,,,,32.0,,,
departure,active,hah,fmch,2024-04-01t08:30:00.000,ajn,fmcv,2024-04-01t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-01t13:15:00.000,nwa,fmci,2024-04-01t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-01t15:45:00.000,dar,htda,2024-04-01t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-01t15:50:00.000,2024-04-01t15:50:00.000,2024-04-01t15:50:00.000,2024-04-01t16:56:00.000,,,,,,,2024-04-01t15:45:00.000,3,5.0,,,,,,,
departure,active,hah,fmch,2024-04-02t02:15:00.000,nbo,hkjk,2024-04-02t04:45:00.000,klm,kl,klm,4219,kl4219,klm4219,,,,,kenya airways,kq,kqa,267,kq267,kqa267,,1a,,,,,,,,
departure,active,hah,fmch,2024-04-02t02:15:00.000,nbo,hkjk,2024-04-02t04:45:00.000,kenya airways,kq,kqa,267,kq267,kqa267,,,,,,,,,,,,1a,,,,,,,,
departure,active,hah,fmch,2024-04-02t10:00:00.000,nwa,fmci,2024-04-02t10:25:00.000,empty,,,521,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-02t12:50:00.000,dar,htda,2024-04-02t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-04-02t12:50:00.000,dar,htda,2024-04-02t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-04-02t14:00:00.000,nbo,hkjk,2024-04-02t16:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t15:43:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-02t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-02t14:00:00.000,nbo,hkjk,2024-04-02t16:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t15:43:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-02t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-02t14:00:00.000,nbo,hkjk,2024-04-02t16:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t13:55:00.000,2024-04-02t15:43:00.000,,,,,,,2024-04-02t14:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-02t15:45:00.000,dar,htda,2024-04-02t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,,,,,,,,,,,2024-04-02t15:45:00.000,3,,,,,,,,
departure,active,hah,fmch,2024-04-03t08:30:00.000,ajn,fmcv,2024-04-03t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,cancelled,hah,fmch,2024-04-03t10:15:00.000,run,fmee,2024-04-03t13:40:00.000,air france,af,afr,3255,af3255,afr3255,,,,,air austral,uu,reu,256,uu256,reu256,,,,,,,,,,
departure,cancelled,hah,fmch,2024-04-03t10:15:00.000,run,fmee,2024-04-03t13:40:00.000,air austral,uu,reu,256,uu256,reu256,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-03t13:15:00.000,nwa,fmci,2024-04-03t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-03t15:00:00.000,nbo,hkjk,2024-04-03t17:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t16:34:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-03t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-03t15:00:00.000,nbo,hkjk,2024-04-03t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t16:34:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-03t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-03t15:00:00.000,nbo,hkjk,2024-04-03t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t14:43:00.000,2024-04-03t16:34:00.000,,,,,,,2024-04-03t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-03t15:45:00.000,dar,htda,2024-04-03t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-03t15:55:00.000,2024-04-03t15:55:00.000,2024-04-03t15:55:00.000,2024-04-03t16:58:00.000,,,,,,,,3,10.0,,,,,,,
departure,active,hah,fmch,2024-04-03t16:30:00.000,ajn,fmcv,2024-04-03t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-04t08:30:00.000,ajn,fmcv,2024-04-04t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-04t12:30:00.000,dza,fmcz,2024-04-04t13:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-04-04t12:30:00.000,dza,fmcz,2024-04-04t13:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-04t12:50:00.000,dar,htda,2024-04-04t13:10:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,,2,,,,,,,,
departure,active,hah,fmch,2024-04-04t12:50:00.000,dar,htda,2024-04-04t13:10:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,,2,,,,,,,,
departure,active,hah,fmch,2024-04-04t14:55:00.000,ajn,fmcv,2024-04-04t15:35:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-04t15:45:00.000,dar,htda,2024-04-04t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-04t16:01:00.000,2024-04-04t16:01:00.000,2024-04-04t16:01:00.000,2024-04-04t17:02:00.000,,,,,,,,3,16.0,,,,,,,
departure,unknown,hah,fmch,2024-04-04t17:15:00.000,dar,htda,2024-04-04t19:15:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-05t08:30:00.000,ajn,fmcv,2024-04-05t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-05t07:40:00.000,cai,heca,2024-04-05t13:00:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-04-05t12:15:00.000,dza,fmcz,2024-04-05t13:15:00.000,air austral,uu,reu,7403,uu7403,reu7403,,,,,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,
departure,active,hah,fmch,2024-04-05t12:15:00.000,dza,fmcz,2024-04-05t13:15:00.000,ewa air,zd,ewr,303,zd303,ewr303,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-05t13:15:00.000,nwa,fmci,2024-04-05t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-05t15:00:00.000,nbo,hkjk,2024-04-05t17:10:00.000,air france,af,afr,8082,af8082,afr8082,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t16:22:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-05t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-05t15:00:00.000,nbo,hkjk,2024-04-05t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t16:22:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-05t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-05t15:00:00.000,nbo,hkjk,2024-04-05t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t14:32:00.000,2024-04-05t16:22:00.000,,,,,,,2024-04-05t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-05t15:45:00.000,dar,htda,2024-04-05t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-05t15:47:00.000,2024-04-05t15:47:00.000,2024-04-05t15:47:00.000,2024-04-05t16:49:00.000,,,,,,,,3,2.0,,,,,,,
departure,active,hah,fmch,2024-04-05t16:30:00.000,ajn,fmcv,2024-04-05t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-06t10:00:00.000,nwa,fmci,2024-04-06t10:25:00.000,empty,,,521,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-06t12:50:00.000,dar,htda,2024-04-06t14:05:00.000,,h1,h1,3688,h13688,h13688,,,,,air tanzania,tc,atc,211,tc211,atc211,2024-04-06t12:50:00.000,2,,,,,,,,
departure,active,hah,fmch,2024-04-06t12:50:00.000,dar,htda,2024-04-06t14:05:00.000,air tanzania,tc,atc,211,tc211,atc211,,,,,,,,,,,2024-04-06t12:50:00.000,2,,,,,,,,
departure,active,hah,fmch,2024-04-06t14:10:00.000,ajn,fmcv,2024-04-06t14:50:00.000,,h1,h1,1966,h11966,h11966,,,,,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,
departure,active,hah,fmch,2024-04-06t14:10:00.000,ajn,fmcv,2024-04-06t14:50:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-06t14:30:00.000,nbo,hkjk,2024-04-06t16:40:00.000,air france,af,afr,8082,af8082,afr8082,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t15:45:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-06t14:30:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-06t14:30:00.000,nbo,hkjk,2024-04-06t16:40:00.000,klm,kl,klm,4211,kl4211,klm4211,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t15:45:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-06t14:30:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-06t14:30:00.000,nbo,hkjk,2024-04-06t16:40:00.000,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t13:59:00.000,2024-04-06t15:45:00.000,,,,,,,2024-04-06t14:30:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-06t15:45:00.000,dar,htda,2024-04-06t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-06t16:00:00.000,2024-04-06t16:00:00.000,2024-04-06t16:00:00.000,2024-04-06t17:00:00.000,,,,,,,,3,15.0,,,,,,,
departure,unknown,hah,fmch,2024-04-06t16:30:00.000,dar,htda,2024-04-06t18:30:00.000,,h1,h1,1967,h11967,h11967,,,,,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,
departure,unknown,hah,fmch,2024-04-06t16:30:00.000,dar,htda,2024-04-06t18:30:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,,
departure,unknown,hah,fmch,2024-04-06t16:30:00.000,ajn,fmcv,2024-04-06t17:00:00.000,empty,,,509,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-07t12:30:00.000,dza,fmcz,2024-04-07t13:30:00.000,air austral,uu,reu,7403,uu7403,reu7403,2024-04-07t11:27:00.000,2024-04-07t11:27:00.000,2024-04-07t11:27:00.000,,ewa air,zd,ewr,303,zd303,ewr303,,,,2024-04-07t12:13:00.000,2024-04-07t12:13:00.000,2024-04-07t12:13:00.000,,,,
departure,active,hah,fmch,2024-04-07t12:30:00.000,dza,fmcz,2024-04-07t13:30:00.000,ewa air,zd,ewr,303,zd303,ewr303,2024-04-07t11:27:00.000,2024-04-07t11:27:00.000,2024-04-07t11:27:00.000,,,,,,,,,,,2024-04-07t12:13:00.000,2024-04-07t12:13:00.000,2024-04-07t12:13:00.000,,,,
departure,active,hah,fmch,2024-04-07t15:00:00.000,nbo,hkjk,2024-04-07t17:10:00.000,air france,af,afr,8082,af8082,afr8082,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-07t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-07t15:00:00.000,nbo,hkjk,2024-04-07t17:10:00.000,klm,kl,klm,4211,kl4211,klm4211,,,,,kenya airways,kq,kqa,265,kq265,kqa265,2024-04-07t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-07t15:00:00.000,nbo,hkjk,2024-04-07t17:10:00.000,kenya airways,kq,kqa,265,kq265,kqa265,,,,,,,,,,,2024-04-07t15:00:00.000,1a,,,,,,,,
departure,active,hah,fmch,2024-04-07t15:45:00.000,dar,htda,2024-04-07t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,,,,,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-04-08t08:30:00.000,ajn,fmcv,2024-04-08t09:00:00.000,empty,,,505,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-08t13:15:00.000,nwa,fmci,2024-04-08t13:40:00.000,empty,,,312,,,,,,,,,,,,,,,,,,,,,,
departure,active,hah,fmch,2024-04-08t15:45:00.000,dar,htda,2024-04-08t17:05:00.000,ethiopian airlines,et,eth,864,et864,eth864,2024-04-08t15:42:00.000,2024-04-08t15:42:00.000,2024-04-08t15:42:00.000,2024-04-08t16:47:00.000,,,,,,,,3,,,,,,,,
departure,active,hah,fmch,2024-04-09t10:00:00.000,nwa,fmci,2024-04-09t10:25:00.000,empty,,,521,,,,,,,,,,,,,,,,,,,,,,
