type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.terminal,departure.delay,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.gate,error
arrival,unknown,ajn,fmcv,2024-06-08t15:20:00.000,hah,fmch,2024-06-08t16:00:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-08t15:30:00.000,hah,fmch,2024-06-08t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-06-09t09:30:00.000,hah,fmch,2024-06-09t10:30:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,1.0,,2024-06-09t09:31:00.000,2024-06-09t09:31:00.000,2024-06-09t09:31:00.000,2024-06-09t10:17:00.000,2024-06-09t10:14:00.000,2024-06-09t10:14:00.000,2024-06-09t10:14:00.000,,,
arrival,landed,dza,fmcz,2024-06-09t09:30:00.000,hah,fmch,2024-06-09t10:30:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,1.0,,2024-06-09t09:31:00.000,2024-06-09t09:31:00.000,2024-06-09t09:31:00.000,2024-06-09t10:17:00.000,2024-06-09t10:14:00.000,2024-06-09t10:14:00.000,2024-06-09t10:14:00.000,,,
arrival,unknown,nbo,hkjk,2024-06-09t11:30:00.000,hah,fmch,2024-06-09t14:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,150.0,2024-06-09t14:00:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-06-09t11:30:00.000,hah,fmch,2024-06-09t14:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,150.0,2024-06-09t14:00:00.000,,,,,,,,,,
arrival,landed,dar,htda,2024-06-09t13:25:00.000,hah,fmch,2024-06-09t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,27.0,,2024-06-09t13:52:00.000,2024-06-09t13:52:00.000,2024-06-09t13:52:00.000,2024-06-09t14:58:00.000,2024-06-09t14:54:00.000,2024-06-09t14:54:00.000,2024-06-09t14:54:00.000,9.0,c5,
arrival,unknown,ajn,fmcv,2024-06-10t07:30:00.000,hah,fmch,2024-06-10t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-06-10t12:20:00.000,hah,fmch,2024-06-10t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-10t13:25:00.000,hah,fmch,2024-06-10t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,15.0,,2024-06-10t13:39:00.000,2024-06-10t13:39:00.000,2024-06-10t13:39:00.000,2024-06-10t14:44:00.000,2024-06-10t14:41:00.000,2024-06-10t14:41:00.000,2024-06-10t14:41:00.000,,c5,
arrival,unknown,nwa,fmci,2024-06-11t09:00:00.000,hah,fmch,2024-06-11t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-11t10:40:00.000,hah,fmch,2024-06-11t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,42.0,2024-06-11t10:40:00.000,2024-06-11t11:21:00.000,2024-06-11t11:21:00.000,2024-06-11t11:21:00.000,2024-06-11t12:27:00.000,2024-06-11t12:24:00.000,2024-06-11t12:24:00.000,2024-06-11t12:24:00.000,29.0,,
arrival,landed,dar,htda,2024-06-11t10:40:00.000,hah,fmch,2024-06-11t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,42.0,2024-06-11t10:40:00.000,2024-06-11t11:21:00.000,2024-06-11t11:21:00.000,2024-06-11t11:21:00.000,2024-06-11t12:27:00.000,2024-06-11t12:24:00.000,2024-06-11t12:24:00.000,2024-06-11t12:24:00.000,29.0,,
arrival,landed,nbo,hkjk,2024-06-11t10:30:00.000,hah,fmch,2024-06-11t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,15.0,2024-06-11t10:30:00.000,2024-06-11t10:44:00.000,2024-06-11t10:44:00.000,2024-06-11t10:44:00.000,2024-06-11t12:38:00.000,2024-06-11t12:34:00.000,2024-06-11t12:34:00.000,2024-06-11t12:34:00.000,,,
arrival,landed,nbo,hkjk,2024-06-11t10:30:00.000,hah,fmch,2024-06-11t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,15.0,2024-06-11t10:30:00.000,2024-06-11t10:44:00.000,2024-06-11t10:44:00.000,2024-06-11t10:44:00.000,2024-06-11t12:38:00.000,2024-06-11t12:34:00.000,2024-06-11t12:34:00.000,2024-06-11t12:34:00.000,,,
arrival,unknown,add,haab,2024-06-11t10:00:00.000,hah,fmch,2024-06-11t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-11t13:25:00.000,hah,fmch,2024-06-11t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,31.0,,2024-06-11t13:56:00.000,2024-06-11t13:56:00.000,2024-06-11t13:56:00.000,,2024-06-11t15:03:00.000,2024-06-11t15:03:00.000,2024-06-11t15:03:00.000,18.0,c5,
arrival,unknown,ajn,fmcv,2024-06-12t07:30:00.000,hah,fmch,2024-06-12t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-06-12t07:10:00.000,hah,fmch,2024-06-12t08:45:00.000,air france,af,afr,3250,af3250,afr3250,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-06-12t07:10:00.000,hah,fmch,2024-06-12t08:45:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-06-12t09:40:00.000,hah,fmch,2024-06-12t10:40:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-06-12t09:40:00.000,hah,fmch,2024-06-12t10:40:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-06-12t12:20:00.000,hah,fmch,2024-06-12t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,add,haab,2024-06-12t10:00:00.000,hah,fmch,2024-06-12t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,,,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-06-12t11:30:00.000,hah,fmch,2024-06-12t14:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,35.0,2024-06-12t12:05:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-06-12t11:30:00.000,hah,fmch,2024-06-12t14:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,35.0,2024-06-12t12:05:00.000,,,,,,,,,,
arrival,landed,dar,htda,2024-06-12t13:25:00.000,hah,fmch,2024-06-12t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,33.0,2024-06-12t14:01:00.000,2024-06-12t13:57:00.000,2024-06-12t13:57:00.000,2024-06-12t13:57:00.000,,2024-06-12t15:04:00.000,2024-06-12t15:04:00.000,2024-06-12t15:04:00.000,20.0,c5,
arrival,unknown,ajn,fmcv,2024-06-12t15:30:00.000,hah,fmch,2024-06-12t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-13t07:30:00.000,hah,fmch,2024-06-13t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-13t10:40:00.000,hah,fmch,2024-06-13t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,45.0,,2024-06-13t11:25:00.000,2024-06-13t11:25:00.000,2024-06-13t11:25:00.000,2024-06-13t12:42:00.000,,,,48.0,,
arrival,landed,dar,htda,2024-06-13t10:40:00.000,hah,fmch,2024-06-13t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,45.0,,2024-06-13t11:25:00.000,2024-06-13t11:25:00.000,2024-06-13t11:25:00.000,2024-06-13t12:42:00.000,,,,48.0,,
arrival,unknown,dar,htda,2024-06-13t11:40:00.000,hah,fmch,2024-06-13t13:40:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-06-13t11:40:00.000,hah,fmch,2024-06-13t13:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-13t15:20:00.000,hah,fmch,2024-06-13t16:45:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-13t13:25:00.000,hah,fmch,2024-06-13t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,29.0,,2024-06-13t13:54:00.000,2024-06-13t13:54:00.000,2024-06-13t13:54:00.000,2024-06-13t14:58:00.000,2024-06-13t14:58:00.000,2024-06-13t14:58:00.000,2024-06-13t14:58:00.000,13.0,c5,
arrival,landed,nbo,hkjk,2024-06-13t22:45:00.000,hah,fmch,2024-06-14t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,23.0,2024-06-13t22:45:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,,,
arrival,landed,nbo,hkjk,2024-06-13t22:45:00.000,hah,fmch,2024-06-14t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,23.0,2024-06-13t22:45:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,,,
arrival,landed,nbo,hkjk,2024-06-13t22:45:00.000,hah,fmch,2024-06-14t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,23.0,2024-06-13t22:45:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-13t23:07:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,2024-06-14t01:02:00.000,,,
arrival,unknown,dar,htda,2024-06-13t11:40:00.000,hah,fmch,2024-06-13t14:40:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-14t07:30:00.000,hah,fmch,2024-06-14t08:30:00.000,empty,,,504,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-06-14t10:00:00.000,hah,fmch,2024-06-14t11:00:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-06-14t10:00:00.000,hah,fmch,2024-06-14t11:00:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-06-14t12:20:00.000,hah,fmch,2024-06-14t12:45:00.000,empty,,,311,,,,,,,,,,,,,,,,,,,,,
arrival,landed,add,haab,2024-06-14t10:00:00.000,hah,fmch,2024-06-14t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,59.0,2024-06-14t10:25:00.000,2024-06-14t10:58:00.000,2024-06-14t10:58:00.000,2024-06-14t10:58:00.000,2024-06-14t13:56:00.000,2024-06-14t13:57:00.000,2024-06-14t13:57:00.000,2024-06-14t13:57:00.000,8.0,b7,
arrival,unknown,nbo,hkjk,2024-06-14t11:50:00.000,hah,fmch,2024-06-14t14:20:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,165.0,2024-06-14t14:35:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-06-14t11:50:00.000,hah,fmch,2024-06-14t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,165.0,2024-06-14t14:35:00.000,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-14t15:30:00.000,hah,fmch,2024-06-14t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,unknown,nwa,fmci,2024-06-15t09:00:00.000,hah,fmch,2024-06-15t09:30:00.000,empty,,,522,,,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-06-15t09:20:00.000,hah,fmch,2024-06-15t10:20:00.000,ewa air,zd,ewr,251,zd251,ewr251,,,,,,,,74.0,,2024-06-15t10:34:00.000,2024-06-15t10:34:00.000,2024-06-15t10:34:00.000,2024-06-15t11:17:00.000,,,,58.0,,
arrival,landed,dar,htda,2024-06-15t10:40:00.000,hah,fmch,2024-06-15t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,84.0,2024-06-15t10:40:00.000,2024-06-15t12:04:00.000,2024-06-15t12:04:00.000,2024-06-15t12:04:00.000,2024-06-15t13:14:00.000,,,,79.0,,
arrival,landed,dar,htda,2024-06-15t10:40:00.000,hah,fmch,2024-06-15t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,84.0,2024-06-15t10:40:00.000,2024-06-15t12:04:00.000,2024-06-15t12:04:00.000,2024-06-15t12:04:00.000,2024-06-15t13:14:00.000,,,,79.0,,
arrival,landed,nbo,hkjk,2024-06-15t11:00:00.000,hah,fmch,2024-06-15t13:30:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,20.0,2024-06-15t11:00:00.000,2024-06-15t11:19:00.000,2024-06-15t11:19:00.000,2024-06-15t11:19:00.000,2024-06-15t13:14:00.000,2024-06-15t13:18:00.000,2024-06-15t13:18:00.000,2024-06-15t13:18:00.000,,,
arrival,landed,nbo,hkjk,2024-06-15t11:00:00.000,hah,fmch,2024-06-15t13:30:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,20.0,2024-06-15t11:00:00.000,2024-06-15t11:19:00.000,2024-06-15t11:19:00.000,2024-06-15t11:19:00.000,2024-06-15t13:14:00.000,2024-06-15t13:18:00.000,2024-06-15t13:18:00.000,2024-06-15t13:18:00.000,,,
arrival,unknown,dza,fmcz,2024-06-15t12:30:00.000,hah,fmch,2024-06-15t13:30:00.000,air austral,uu,reu,253,uu253,reu253,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-15t13:25:00.000,hah,fmch,2024-06-15t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,16.0,,2024-06-15t13:41:00.000,2024-06-15t13:41:00.000,2024-06-15t13:41:00.000,2024-06-15t14:41:00.000,2024-06-15t14:42:00.000,2024-06-15t14:42:00.000,2024-06-15t14:42:00.000,,c5,
arrival,unknown,ajn,fmcv,2024-06-15t15:30:00.000,hah,fmch,2024-06-15t16:00:00.000,empty,,,508,,,,,,,,,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-06-15t15:15:00.000,hah,fmch,2024-06-15t16:50:00.000,air france,af,afr,3250,af3250,afr3250,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-06-15t15:15:00.000,hah,fmch,2024-06-15t16:50:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-06-16t09:30:00.000,hah,fmch,2024-06-16t10:30:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,1.0,,2024-06-16t09:30:00.000,2024-06-16t09:30:00.000,2024-06-16t09:30:00.000,2024-06-16t10:19:00.000,2024-06-16t10:16:00.000,2024-06-16t10:16:00.000,2024-06-16t10:16:00.000,,,
arrival,landed,dza,fmcz,2024-06-16t09:30:00.000,hah,fmch,2024-06-16t10:30:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,1.0,,2024-06-16t09:30:00.000,2024-06-16t09:30:00.000,2024-06-16t09:30:00.000,2024-06-16t10:19:00.000,2024-06-16t10:16:00.000,2024-06-16t10:16:00.000,2024-06-16t10:16:00.000,,,
arrival,unknown,nbo,hkjk,2024-06-16t11:30:00.000,hah,fmch,2024-06-16t14:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,270.0,2024-06-16t16:00:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-06-16t11:30:00.000,hah,fmch,2024-06-16t14:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,270.0,2024-06-16t16:00:00.000,,,,,,,,,,
arrival,unknown,dar,htda,2024-06-16t12:10:00.000,hah,fmch,2024-06-16t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-06-16t12:10:00.000,hah,fmch,2024-06-16t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-16t13:25:00.000,hah,fmch,2024-06-16t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,15.0,,2024-06-16t13:39:00.000,2024-06-16t13:39:00.000,2024-06-16t13:39:00.000,2024-06-16t14:44:00.000,2024-06-16t14:46:00.000,2024-06-16t14:46:00.000,2024-06-16t14:46:00.000,2.0,c5,
arrival,unknown,ajn,fmcv,2024-06-16t15:45:00.000,hah,fmch,2024-06-16t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-16t15:45:00.000,hah,fmch,2024-06-16t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-17t13:25:00.000,hah,fmch,2024-06-17t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,,,2024-06-17t13:24:00.000,2024-06-17t13:24:00.000,2024-06-17t13:24:00.000,2024-06-17t14:29:00.000,2024-06-17t14:31:00.000,2024-06-17t14:31:00.000,2024-06-17t14:31:00.000,,c5,
arrival,landed,nbo,hkjk,2024-06-17t22:45:00.000,hah,fmch,2024-06-18t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,13.0,2024-06-17t22:45:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-18t00:47:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,,,
arrival,landed,nbo,hkjk,2024-06-17t22:45:00.000,hah,fmch,2024-06-18t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,13.0,2024-06-17t22:45:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-18t00:47:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,,,
arrival,landed,nbo,hkjk,2024-06-17t22:45:00.000,hah,fmch,2024-06-18t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,13.0,2024-06-17t22:45:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-17t22:58:00.000,2024-06-18t00:47:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,2024-06-18t00:52:00.000,,,
arrival,landed,dar,htda,2024-06-18t10:40:00.000,hah,fmch,2024-06-18t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,29.0,2024-06-18t10:40:00.000,2024-06-18t11:08:00.000,2024-06-18t11:08:00.000,2024-06-18t11:08:00.000,2024-06-18t12:29:00.000,,,,35.0,,
arrival,landed,dar,htda,2024-06-18t10:40:00.000,hah,fmch,2024-06-18t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,29.0,2024-06-18t10:40:00.000,2024-06-18t11:08:00.000,2024-06-18t11:08:00.000,2024-06-18t11:08:00.000,2024-06-18t12:29:00.000,,,,35.0,,
arrival,landed,nbo,hkjk,2024-06-18t11:30:00.000,hah,fmch,2024-06-18t14:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,61.0,2024-06-18t12:20:00.000,2024-06-18t12:30:00.000,2024-06-18t12:30:00.000,2024-06-18t12:30:00.000,2024-06-18t14:21:00.000,2024-06-18t14:22:00.000,2024-06-18t14:22:00.000,2024-06-18t14:22:00.000,23.0,,
arrival,landed,nbo,hkjk,2024-06-18t11:30:00.000,hah,fmch,2024-06-18t14:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,61.0,2024-06-18t12:20:00.000,2024-06-18t12:30:00.000,2024-06-18t12:30:00.000,2024-06-18t12:30:00.000,2024-06-18t14:21:00.000,2024-06-18t14:22:00.000,2024-06-18t14:22:00.000,2024-06-18t14:22:00.000,23.0,,
arrival,landed,dar,htda,2024-06-18t13:25:00.000,hah,fmch,2024-06-18t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,10.0,,2024-06-18t13:35:00.000,2024-06-18t13:35:00.000,2024-06-18t13:35:00.000,2024-06-18t14:39:00.000,2024-06-18t14:41:00.000,2024-06-18t14:41:00.000,2024-06-18t14:41:00.000,,c5,
arrival,cancelled,run,fmee,2024-06-19t07:10:00.000,hah,fmch,2024-06-19t08:45:00.000,air france,af,afr,3250,af3250,afr3250,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-06-19t07:10:00.000,hah,fmch,2024-06-19t08:45:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,,,,,,,
arrival,landed,add,haab,2024-06-19t10:00:00.000,hah,fmch,2024-06-19t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,22.0,,2024-06-19t10:21:00.000,2024-06-19t10:21:00.000,2024-06-19t10:21:00.000,2024-06-19t13:22:00.000,2024-06-19t13:27:00.000,2024-06-19t13:27:00.000,2024-06-19t13:27:00.000,,b7,
arrival,unknown,dar,htda,2024-06-19t12:10:00.000,hah,fmch,2024-06-19t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-06-19t12:10:00.000,hah,fmch,2024-06-19t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-06-19t11:50:00.000,hah,fmch,2024-06-19t14:20:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,22.0,2024-06-19t11:50:00.000,2024-06-19t12:12:00.000,2024-06-19t12:12:00.000,2024-06-19t12:12:00.000,2024-06-19t14:07:00.000,,,,,,
arrival,landed,nbo,hkjk,2024-06-19t11:50:00.000,hah,fmch,2024-06-19t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,22.0,2024-06-19t11:50:00.000,2024-06-19t12:12:00.000,2024-06-19t12:12:00.000,2024-06-19t12:12:00.000,2024-06-19t14:07:00.000,,,,,,
arrival,unknown,ajn,fmcv,2024-06-19t15:45:00.000,hah,fmch,2024-06-19t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-06-19t15:45:00.000,hah,fmch,2024-06-19t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-06-20t10:40:00.000,hah,fmch,2024-06-20t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,38.0,,2024-06-20t11:17:00.000,2024-06-20t11:17:00.000,2024-06-20t11:17:00.000,2024-06-20t12:27:00.000,2024-06-20t12:37:00.000,2024-06-20t12:37:00.000,2024-06-20t12:37:00.000,42.0,,
arrival,landed,dar,htda,2024-06-20t10:40:00.000,hah,fmch,2024-06-20t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,38.0,,2024-06-20t11:17:00.000,2024-06-20t11:17:00.000,2024-06-20t11:17:00.000,2024-06-20t12:27:00.000,2024-06-20t12:37:00.000,2024-06-20t12:37:00.000,2024-06-20t12:37:00.000,42.0,,
arrival,landed,dar,htda,2024-06-20t13:25:00.000,hah,fmch,2024-06-20t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,18.0,2024-06-20t13:22:00.000,2024-06-20t13:42:00.000,2024-06-20t13:42:00.000,2024-06-20t13:42:00.000,2024-06-20t14:54:00.000,2024-06-20t14:45:00.000,2024-06-20t14:45:00.000,2024-06-20t14:45:00.000,1.0,c5,
arrival,landed,nbo,hkjk,2024-06-20t22:45:00.000,hah,fmch,2024-06-21t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,34.0,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-21t01:15:00.000,,,,,,
arrival,landed,nbo,hkjk,2024-06-20t22:45:00.000,hah,fmch,2024-06-21t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,34.0,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-21t01:15:00.000,,,,,,
arrival,landed,nbo,hkjk,2024-06-20t22:45:00.000,hah,fmch,2024-06-21t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,34.0,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-20t23:19:00.000,2024-06-21t01:15:00.000,,,,,,
arrival,landed,dza,fmcz,2024-06-21t10:00:00.000,hah,fmch,2024-06-21t11:00:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,6.0,,2024-06-21t10:05:00.000,2024-06-21t10:05:00.000,2024-06-21t10:05:00.000,2024-06-21t10:51:00.000,2024-06-21t10:50:00.000,2024-06-21t10:50:00.000,2024-06-21t10:50:00.000,,,
