type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.estimatedTime,arrival.baggage,arrival.gate,error
departure,active,vca,vvct,2024-01-06t18:30:00.000,,,,han,vvnb,t1,2024-01-06t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-06t18:30:00.000,,,,han,vvnb,t1,2024-01-06t20:40:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-06t18:30:00.000,,,,han,vvnb,t1,2024-01-06t20:40:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-06t18:30:00.000,,,,han,vvnb,t1,2024-01-06t20:40:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,unknown,vca,vvct,2024-01-06t18:40:00.000,,,,hph,vvci,,2024-01-06t20:45:00.000,,,a1,a1,2488,a12488,a12488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,unknown,vca,vvct,2024-01-06t18:40:00.000,,,,hph,vvci,,2024-01-06t20:45:00.000,,flexflight,w2,fxt,4488,w24488,fxt4488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,unknown,vca,vvct,2024-01-06t18:40:00.000,,,,hph,vvci,,2024-01-06t20:45:00.000,,,h1,h1,4388,h14388,h14388,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,unknown,vca,vvct,2024-01-06t18:40:00.000,,,,hph,vvci,,2024-01-06t20:45:00.000,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-06t19:50:00.000,,,,han,vvnb,t1,2024-01-06t22:15:00.000,,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-06t20:45:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,han,vvnb,t1,2024-01-06t22:50:00.000,2024-01-06t22:51:00.000,,a1,a1,2464,a12464,a12464,15.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,1.0,,,,
departure,active,vca,vvct,2024-01-06t20:45:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,han,vvnb,t1,2024-01-06t22:50:00.000,2024-01-06t22:51:00.000,flexflight,w2,fxt,4464,w24464,fxt4464,15.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,1.0,,,,
departure,active,vca,vvct,2024-01-06t20:45:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,han,vvnb,t1,2024-01-06t22:50:00.000,2024-01-06t22:51:00.000,,h1,h1,4289,h14289,h14289,15.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,1.0,,,,
departure,active,vca,vvct,2024-01-06t20:45:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,2024-01-06t21:00:00.000,han,vvnb,t1,2024-01-06t22:50:00.000,2024-01-06t22:51:00.000,vietjet air,vj,vjc,464,vj464,vjc464,15.0,,,,,,,,,,1.0,,,,
departure,active,vca,vvct,2024-01-07t05:50:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,han,vvnb,t1,2024-01-07t08:00:00.000,2024-01-07t07:40:00.000,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-07t05:50:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,han,vvnb,t1,2024-01-07t08:00:00.000,2024-01-07t07:40:00.000,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-07t05:50:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,han,vvnb,t1,2024-01-07t08:00:00.000,2024-01-07t07:40:00.000,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-07t05:50:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,2024-01-07t05:48:00.000,han,vvnb,t1,2024-01-07t08:00:00.000,2024-01-07t07:40:00.000,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t10:00:00.000,2024-01-07t10:08:00.000,2024-01-07t10:08:00.000,2024-01-07t10:08:00.000,han,vvnb,t1,2024-01-07t12:20:00.000,2024-01-07t11:56:00.000,vietnam airlines,vn,hvn,1200,vn1200,hvn1200,9.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t11:35:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,vii,vvvh,,2024-01-07t13:25:00.000,2024-01-07t13:13:00.000,,a1,a1,2480,a12480,a12480,4.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-07t11:35:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,vii,vvvh,,2024-01-07t13:25:00.000,2024-01-07t13:13:00.000,flexflight,w2,fxt,4480,w24480,fxt4480,4.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-07t11:35:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,vii,vvvh,,2024-01-07t13:25:00.000,2024-01-07t13:13:00.000,,h1,h1,4438,h14438,h14438,4.0,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-07t11:35:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,2024-01-07t11:38:00.000,vii,vvvh,,2024-01-07t13:25:00.000,2024-01-07t13:13:00.000,vietjet air,vj,vjc,480,vj480,vjc480,4.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t13:20:00.000,2024-01-07t13:29:00.000,2024-01-07t13:29:00.000,2024-01-07t13:29:00.000,dad,vvdn,1,2024-01-07t14:50:00.000,,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,10.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t14:15:00.000,2024-01-07t14:17:00.000,2024-01-07t14:17:00.000,2024-01-07t14:17:00.000,han,vvnb,t1,2024-01-07t16:20:00.000,2024-01-07t16:08:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,3.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t16:20:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,han,vvnb,t1,2024-01-07t18:30:00.000,2024-01-07t18:16:00.000,,a1,a1,2468,a12468,a12468,6.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-07t16:20:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,han,vvnb,t1,2024-01-07t18:30:00.000,2024-01-07t18:16:00.000,flexflight,w2,fxt,4468,w24468,fxt4468,6.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-07t16:20:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,han,vvnb,t1,2024-01-07t18:30:00.000,2024-01-07t18:16:00.000,,h1,h1,4140,h14140,h14140,6.0,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-07t16:20:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,2024-01-07t16:26:00.000,han,vvnb,t1,2024-01-07t18:30:00.000,2024-01-07t18:16:00.000,vietjet air,vj,vjc,468,vj468,vjc468,6.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t18:30:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,han,vvnb,t1,2024-01-07t20:40:00.000,2024-01-07t20:34:00.000,,a1,a1,2462,a12462,a12462,13.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-07t18:30:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,han,vvnb,t1,2024-01-07t20:40:00.000,2024-01-07t20:34:00.000,flexflight,w2,fxt,4462,w24462,fxt4462,13.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-07t18:30:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,han,vvnb,t1,2024-01-07t20:40:00.000,2024-01-07t20:34:00.000,,h1,h1,4332,h14332,h14332,13.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-07t18:30:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,2024-01-07t18:43:00.000,han,vvnb,t1,2024-01-07t20:40:00.000,2024-01-07t20:34:00.000,vietjet air,vj,vjc,462,vj462,vjc462,13.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-07t19:50:00.000,2024-01-07t20:03:00.000,2024-01-07t20:03:00.000,2024-01-07t20:03:00.000,han,vvnb,t1,2024-01-07t22:15:00.000,2024-01-07t21:53:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,14.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t05:50:00.000,,,,han,vvnb,t1,2024-01-08t08:00:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-08t05:50:00.000,,,,han,vvnb,t1,2024-01-08t08:00:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-08t05:50:00.000,,,,han,vvnb,t1,2024-01-08t08:00:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-08t05:50:00.000,,,,han,vvnb,t1,2024-01-08t08:00:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t11:35:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,dad,vvdn,2,2024-01-08t13:05:00.000,2024-01-08t13:13:00.000,,a1,a1,2702,a12702,a12702,30.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,8.0,,,,
departure,active,vca,vvct,2024-01-08t11:35:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,dad,vvdn,2,2024-01-08t13:05:00.000,2024-01-08t13:13:00.000,flexflight,w2,fxt,4702,w24702,fxt4702,30.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,8.0,,,,
departure,active,vca,vvct,2024-01-08t11:35:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,dad,vvdn,2,2024-01-08t13:05:00.000,2024-01-08t13:13:00.000,,h1,h1,4348,h14348,h14348,30.0,vietjet air,vj,vjc,702,vj702,vjc702,,,,8.0,,,,
departure,active,vca,vvct,2024-01-08t11:35:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,2024-01-08t12:04:00.000,dad,vvdn,2,2024-01-08t13:05:00.000,2024-01-08t13:13:00.000,vietjet air,vj,vjc,702,vj702,vjc702,30.0,,,,,,,,,,8.0,,,,
departure,active,vca,vvct,2024-01-08t13:20:00.000,2024-01-08t13:40:00.000,2024-01-08t13:40:00.000,2024-01-08t13:40:00.000,dad,vvdn,1,2024-01-08t14:50:00.000,2024-01-08t14:45:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,20.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t14:15:00.000,2024-01-08t14:13:00.000,2024-01-08t14:13:00.000,2024-01-08t14:13:00.000,han,vvnb,t1,2024-01-08t16:20:00.000,2024-01-08t16:01:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t14:20:00.000,2024-01-08t14:19:00.000,2024-01-08t14:19:00.000,2024-01-08t14:19:00.000,vcs,vvcs,,2024-01-08t15:20:00.000,,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,,,,,,,,2024-01-08t14:50:00.000,2024-01-08t14:50:00.000,2024-01-08t14:50:00.000,,,,,
departure,active,vca,vvct,2024-01-09t05:50:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,han,vvnb,t1,2024-01-09t08:00:00.000,2024-01-09t07:42:00.000,,a1,a1,2466,a12466,a12466,3.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-09t05:50:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,han,vvnb,t1,2024-01-09t08:00:00.000,2024-01-09t07:42:00.000,flexflight,w2,fxt,4466,w24466,fxt4466,3.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-09t05:50:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,han,vvnb,t1,2024-01-09t08:00:00.000,2024-01-09t07:42:00.000,,h1,h1,4036,h14036,h14036,3.0,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-09t05:50:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,2024-01-09t05:53:00.000,han,vvnb,t1,2024-01-09t08:00:00.000,2024-01-09t07:42:00.000,vietjet air,vj,vjc,466,vj466,vjc466,3.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t17:05:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,icn,rksi,1,2024-01-09t00:10:00.000,2024-01-08t23:47:00.000,,a1,a1,2954,a12954,a12954,1.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2024-01-08t17:05:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,icn,rksi,1,2024-01-09t00:10:00.000,2024-01-08t23:47:00.000,flexflight,w2,fxt,4954,w24954,fxt4954,1.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2024-01-08t17:05:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,icn,rksi,1,2024-01-09t00:10:00.000,2024-01-08t23:47:00.000,,h1,h1,4533,h14533,h14533,1.0,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,
departure,active,vca,vvct,2024-01-08t17:05:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,2024-01-08t17:06:00.000,icn,rksi,1,2024-01-09t00:10:00.000,2024-01-08t23:47:00.000,vietjet air,vj,vjc,954,vj954,vjc954,1.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t18:30:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,han,vvnb,t1,2024-01-08t20:40:00.000,2024-01-08t20:39:00.000,,a1,a1,2462,a12462,a12462,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-08t18:30:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,han,vvnb,t1,2024-01-08t20:40:00.000,2024-01-08t20:39:00.000,flexflight,w2,fxt,4462,w24462,fxt4462,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-08t18:30:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,han,vvnb,t1,2024-01-08t20:40:00.000,2024-01-08t20:39:00.000,,h1,h1,4332,h14332,h14332,19.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-08t18:30:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,2024-01-08t18:48:00.000,han,vvnb,t1,2024-01-08t20:40:00.000,2024-01-08t20:39:00.000,vietjet air,vj,vjc,462,vj462,vjc462,19.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t19:50:00.000,2024-01-08t19:44:00.000,2024-01-08t19:44:00.000,2024-01-08t19:44:00.000,han,vvnb,t1,2024-01-08t22:15:00.000,2024-01-08t21:34:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-08t20:45:00.000,,,,han,vvnb,t1,2024-01-08t22:50:00.000,,,a1,a1,2464,a12464,a12464,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-08t20:45:00.000,,,,han,vvnb,t1,2024-01-08t22:50:00.000,,flexflight,w2,fxt,4464,w24464,fxt4464,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-08t20:45:00.000,,,,han,vvnb,t1,2024-01-08t22:50:00.000,,,h1,h1,4289,h14289,h14289,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-08t20:45:00.000,,,,han,vvnb,t1,2024-01-08t22:50:00.000,,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t11:35:00.000,,,,dad,vvdn,2,2024-01-09t13:05:00.000,,,a1,a1,2702,a12702,a12702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-01-09t11:35:00.000,,,,dad,vvdn,2,2024-01-09t13:05:00.000,,flexflight,w2,fxt,4702,w24702,fxt4702,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-01-09t11:35:00.000,,,,dad,vvdn,2,2024-01-09t13:05:00.000,,,h1,h1,4348,h14348,h14348,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,
departure,active,vca,vvct,2024-01-09t11:35:00.000,,,,dad,vvdn,2,2024-01-09t13:05:00.000,,vietjet air,vj,vjc,702,vj702,vjc702,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t14:15:00.000,2024-01-09t14:29:00.000,2024-01-09t14:29:00.000,2024-01-09t14:29:00.000,han,vvnb,t1,2024-01-09t16:20:00.000,,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,15.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t14:20:00.000,2024-01-09t14:22:00.000,2024-01-09t14:22:00.000,2024-01-09t14:22:00.000,vcs,vvcs,,2024-01-09t15:20:00.000,2024-01-09t15:00:00.000,vietnam airlines,vn,hvn,8070,vn8070,hvn8070,3.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t17:05:00.000,,,,icn,rksi,1,2024-01-10t00:10:00.000,,,a1,a1,2954,a12954,a12954,,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,10,,
departure,active,vca,vvct,2024-01-09t17:05:00.000,,,,icn,rksi,1,2024-01-10t00:10:00.000,,flexflight,w2,fxt,4954,w24954,fxt4954,,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,10,,
departure,active,vca,vvct,2024-01-09t17:05:00.000,,,,icn,rksi,1,2024-01-10t00:10:00.000,,,h1,h1,4533,h14533,h14533,,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,10,,
departure,active,vca,vvct,2024-01-09t17:05:00.000,,,,icn,rksi,1,2024-01-10t00:10:00.000,,vietjet air,vj,vjc,954,vj954,vjc954,,,,,,,,,,,,,10,,
departure,active,vca,vvct,2024-01-09t18:30:00.000,,,,han,vvnb,t1,2024-01-09t20:40:00.000,,,a1,a1,2462,a12462,a12462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:30:00.000,,,,han,vvnb,t1,2024-01-09t20:40:00.000,,flexflight,w2,fxt,4462,w24462,fxt4462,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:30:00.000,,,,han,vvnb,t1,2024-01-09t20:40:00.000,,,h1,h1,4332,h14332,h14332,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:30:00.000,,,,han,vvnb,t1,2024-01-09t20:40:00.000,,vietjet air,vj,vjc,462,vj462,vjc462,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:40:00.000,,,,hph,vvci,,2024-01-09t20:45:00.000,,,a1,a1,2488,a12488,a12488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:40:00.000,,,,hph,vvci,,2024-01-09t20:45:00.000,,flexflight,w2,fxt,4488,w24488,fxt4488,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:40:00.000,,,,hph,vvci,,2024-01-09t20:45:00.000,,,h1,h1,4388,h14388,h14388,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,
departure,active,vca,vvct,2024-01-09t18:40:00.000,,,,hph,vvci,,2024-01-09t20:45:00.000,,vietjet air,vj,vjc,488,vj488,vjc488,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t19:50:00.000,2024-01-09t20:02:00.000,2024-01-09t20:02:00.000,2024-01-09t20:02:00.000,han,vvnb,t1,2024-01-09t22:15:00.000,2024-01-09t21:51:00.000,vietnam airlines,vn,hvn,1206,vn1206,hvn1206,12.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-09t20:45:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,han,vvnb,t1,2024-01-09t22:50:00.000,,,a1,a1,2464,a12464,a12464,55.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-09t20:45:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,han,vvnb,t1,2024-01-09t22:50:00.000,,flexflight,w2,fxt,4464,w24464,fxt4464,55.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-09t20:45:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,han,vvnb,t1,2024-01-09t22:50:00.000,,,h1,h1,4289,h14289,h14289,55.0,vietjet air,vj,vjc,464,vj464,vjc464,,,,,,,,
departure,active,vca,vvct,2024-01-09t20:45:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,2024-01-09t21:39:00.000,han,vvnb,t1,2024-01-09t22:50:00.000,,vietjet air,vj,vjc,464,vj464,vjc464,55.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t05:50:00.000,,,,han,vvnb,t1,2024-01-10t08:00:00.000,,,a1,a1,2466,a12466,a12466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-10t05:50:00.000,,,,han,vvnb,t1,2024-01-10t08:00:00.000,,flexflight,w2,fxt,4466,w24466,fxt4466,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-10t05:50:00.000,,,,han,vvnb,t1,2024-01-10t08:00:00.000,,,h1,h1,4036,h14036,h14036,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,
departure,active,vca,vvct,2024-01-10t05:50:00.000,,,,han,vvnb,t1,2024-01-10t08:00:00.000,,vietjet air,vj,vjc,466,vj466,vjc466,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t11:35:00.000,,,,vii,vvvh,,2024-01-10t13:25:00.000,,,a1,a1,2480,a12480,a12480,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-10t11:35:00.000,,,,vii,vvvh,,2024-01-10t13:25:00.000,,flexflight,w2,fxt,4480,w24480,fxt4480,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-10t11:35:00.000,,,,vii,vvvh,,2024-01-10t13:25:00.000,,,h1,h1,4438,h14438,h14438,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,
departure,active,vca,vvct,2024-01-10t11:35:00.000,,,,vii,vvvh,,2024-01-10t13:25:00.000,,vietjet air,vj,vjc,480,vj480,vjc480,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t13:20:00.000,2024-01-10t13:35:00.000,2024-01-10t13:35:00.000,2024-01-10t13:35:00.000,dad,vvdn,1,2024-01-10t14:50:00.000,2024-01-10t14:40:00.000,vietnam airlines,vn,hvn,1440,vn1440,hvn1440,15.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t14:15:00.000,2024-01-10t14:15:00.000,2024-01-10t14:15:00.000,2024-01-10t14:15:00.000,han,vvnb,t1,2024-01-10t16:20:00.000,2024-01-10t16:06:00.000,vietnam airlines,vn,hvn,1202,vn1202,hvn1202,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t14:20:00.000,2024-01-10t14:29:00.000,2024-01-10t14:29:00.000,2024-01-10t14:29:00.000,vcs,vvcs,,2024-01-10t15:20:00.000,2024-01-10t15:04:00.000,vasco,0v,vfc,8070,0v8070,vfc8070,9.0,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t16:20:00.000,,,,han,vvnb,t1,2024-01-10t18:30:00.000,,,a1,a1,2468,a12468,a12468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-10t16:20:00.000,,,,han,vvnb,t1,2024-01-10t18:30:00.000,,flexflight,w2,fxt,4468,w24468,fxt4468,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-10t16:20:00.000,,,,han,vvnb,t1,2024-01-10t18:30:00.000,,,h1,h1,4140,h14140,h14140,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,
departure,active,vca,vvct,2024-01-10t16:20:00.000,,,,han,vvnb,t1,2024-01-10t18:30:00.000,,vietjet air,vj,vjc,468,vj468,vjc468,,,,,,,,,,,,,,,
departure,active,vca,vvct,2024-01-10t18:30:00.000,2024-01-10t18:49:00.000,2024-01-10t18:49:00.000,2024-01-10t18:49:00.000,han,vvnb,t1,2024-01-10t20:40:00.000,2024-01-10t20:41:00.000,,a1,a1,2462,a12462,a12462,20.0,vietjet air,vj,vjc,462,vj462,vjc462,,,,1.0,,,,
