type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,departure.estimatedTime,departure.gate,error
arrival,landed,han,vvnb,1,14.0,2024-02-28t11:15:00.000,2024-02-28t11:29:00.000,2024-02-28t11:29:00.000,2024-02-28t11:29:00.000,vca,vvct,2024-02-28t13:30:00.000,2024-02-28t13:32:00.000,2024-02-28t13:23:00.000,2024-02-28t13:23:00.000,2024-02-28t13:23:00.000,vietnam airlines,vn,hvn,1203,vn1203,hvn1203,,,,,,,,,,
arrival,landed,vcs,vvcs,,13.0,2024-02-28t12:50:00.000,2024-02-28t13:03:00.000,2024-02-28t13:03:00.000,2024-02-28t13:03:00.000,vca,vvct,2024-02-28t13:50:00.000,,2024-02-28t13:42:00.000,2024-02-28t13:42:00.000,2024-02-28t13:42:00.000,vasco,0v,vfc,8071,0v8071,vfc8071,,,,,,,,,,
arrival,landed,han,vvnb,2,22.0,2024-02-28t15:45:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,vca,vvct,2024-02-28t17:55:00.000,2024-02-28t17:59:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,5.0,,,
arrival,landed,han,vvnb,2,22.0,2024-02-28t15:45:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,vca,vvct,2024-02-28t17:55:00.000,2024-02-28t17:59:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,5.0,,,
arrival,landed,han,vvnb,2,22.0,2024-02-28t15:45:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,vca,vvct,2024-02-28t17:55:00.000,2024-02-28t17:59:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,5.0,,,
arrival,landed,han,vvnb,2,22.0,2024-02-28t15:45:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,2024-02-28t16:06:00.000,vca,vvct,2024-02-28t17:55:00.000,2024-02-28t17:59:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,2024-02-28t18:00:00.000,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,5.0,,,
arrival,landed,han,vvnb,1,15.0,2024-02-28t16:45:00.000,2024-02-28t16:59:00.000,2024-02-28t16:59:00.000,2024-02-28t16:59:00.000,vca,vvct,2024-02-28t19:05:00.000,2024-02-28t18:54:00.000,2024-02-28t18:51:00.000,2024-02-28t18:51:00.000,2024-02-28t18:51:00.000,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,,,,
arrival,unknown,han,vvnb,2,,2024-02-28t19:05:00.000,,,,vca,vvct,2024-02-28t21:10:00.000,,,,,,a1,a1,2467,a12467,a12467,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-02-28t19:05:00.000,,,,vca,vvct,2024-02-28t21:10:00.000,,,,,flexflight,w2,fxt,4467,w24467,fxt4467,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-02-28t19:05:00.000,,,,vca,vvct,2024-02-28t21:10:00.000,,,,,,h1,h1,4134,h14134,h14134,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-02-28t19:05:00.000,,,,vca,vvct,2024-02-28t21:10:00.000,,,,,vietjet air,vj,vjc,467,vj467,vjc467,,,,,,,,,,
arrival,landed,tpe,rctp,1,20.0,2024-02-28t19:55:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,vca,vvct,2024-02-28t22:45:00.000,2024-02-28t22:40:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,,h1,h1,5182,h15182,h15182,vietjet air,vj,vjc,867,vj867,vjc867,,2024-02-28t19:55:00.000,a3,
arrival,landed,tpe,rctp,1,20.0,2024-02-28t19:55:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,vca,vvct,2024-02-28t22:45:00.000,2024-02-28t22:40:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,,a1,a1,2867,a12867,a12867,vietjet air,vj,vjc,867,vj867,vjc867,,2024-02-28t19:55:00.000,a3,
arrival,landed,tpe,rctp,1,20.0,2024-02-28t19:55:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,vca,vvct,2024-02-28t22:45:00.000,2024-02-28t22:40:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,flexflight,w2,fxt,4867,w24867,fxt4867,vietjet air,vj,vjc,867,vj867,vjc867,,2024-02-28t19:55:00.000,a3,
arrival,landed,tpe,rctp,1,20.0,2024-02-28t19:55:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,2024-02-28t20:14:00.000,vca,vvct,2024-02-28t22:45:00.000,2024-02-28t22:40:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,2024-02-28t22:44:00.000,vietjet air,vj,vjc,867,vj867,vjc867,,,,,,,,2024-02-28t19:55:00.000,a3,
arrival,landed,han,vvnb,1,15.0,2024-02-29t06:35:00.000,2024-02-29t06:50:00.000,2024-02-29t06:50:00.000,2024-02-29t06:50:00.000,vca,vvct,2024-02-29t08:55:00.000,2024-02-29t08:38:00.000,2024-02-29t08:38:00.000,2024-02-29t08:38:00.000,2024-02-29t08:38:00.000,vietnam airlines,vn,hvn,1201,vn1201,hvn1201,,,,,,,,,,
arrival,unknown,han,vvnb,2,,2024-02-29t08:45:00.000,,,,vca,vvct,2024-02-29t10:50:00.000,,,,,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,,,,
arrival,unknown,han,vvnb,2,,2024-02-29t08:45:00.000,,,,vca,vvct,2024-02-29t10:50:00.000,,,,,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,,,,
arrival,unknown,han,vvnb,2,,2024-02-29t08:45:00.000,,,,vca,vvct,2024-02-29t10:50:00.000,,,,,,h1,h1,4331,h14331,h14331,vietjet air,vj,vjc,461,vj461,vjc461,,,,
arrival,unknown,han,vvnb,2,,2024-02-29t08:45:00.000,,,,vca,vvct,2024-02-29t10:50:00.000,,,,,vietjet air,vj,vjc,461,vj461,vjc461,,,,,,,,,,
arrival,landed,dad,vvdn,1,16.0,2024-02-29t11:00:00.000,2024-02-29t11:15:00.000,2024-02-29t11:15:00.000,2024-02-29t11:15:00.000,vca,vvct,2024-02-29t12:40:00.000,2024-02-29t12:24:00.000,2024-02-29t12:27:00.000,2024-02-29t12:27:00.000,2024-02-29t12:27:00.000,vietnam airlines,vn,hvn,1441,vn1441,hvn1441,,,,,,,,2024-02-29t11:00:00.000,,
arrival,landed,han,vvnb,1,7.0,2024-02-29t11:15:00.000,2024-02-29t11:21:00.000,2024-02-29t11:21:00.000,2024-02-29t11:21:00.000,vca,vvct,2024-02-29t13:30:00.000,2024-02-29t13:13:00.000,2024-02-29t13:12:00.000,2024-02-29t13:12:00.000,2024-02-29t13:12:00.000,vietnam airlines,vn,hvn,1203,vn1203,hvn1203,,,,,,,,,,
arrival,landed,vcs,vvcs,,2.0,2024-02-29t12:50:00.000,2024-02-29t12:51:00.000,2024-02-29t12:51:00.000,2024-02-29t12:51:00.000,vca,vvct,2024-02-29t13:50:00.000,,2024-02-29t13:28:00.000,2024-02-29t13:28:00.000,2024-02-29t13:28:00.000,vasco,0v,vfc,8071,0v8071,vfc8071,,,,,,,,,,
arrival,landed,vii,vvvh,,24.0,2024-02-29t12:40:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,vca,vvct,2024-02-29t14:30:00.000,2024-02-29t14:40:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,,a1,a1,2481,a12481,a12481,vietjet air,vj,vjc,481,vj481,vjc481,9.0,,,
arrival,landed,vii,vvvh,,24.0,2024-02-29t12:40:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,vca,vvct,2024-02-29t14:30:00.000,2024-02-29t14:40:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,flexflight,w2,fxt,4481,w24481,fxt4481,vietjet air,vj,vjc,481,vj481,vjc481,9.0,,,
arrival,landed,vii,vvvh,,24.0,2024-02-29t12:40:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,vca,vvct,2024-02-29t14:30:00.000,2024-02-29t14:40:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,,h1,h1,4333,h14333,h14333,vietjet air,vj,vjc,481,vj481,vjc481,9.0,,,
arrival,landed,vii,vvvh,,24.0,2024-02-29t12:40:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,2024-02-29t13:03:00.000,vca,vvct,2024-02-29t14:30:00.000,2024-02-29t14:40:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,2024-02-29t14:38:00.000,vietjet air,vj,vjc,481,vj481,vjc481,,,,,,,9.0,,,
arrival,landed,han,vvnb,2,28.0,2024-02-29t15:45:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,vca,vvct,2024-02-29t17:55:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,16.0,,,
arrival,landed,han,vvnb,2,28.0,2024-02-29t15:45:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,vca,vvct,2024-02-29t17:55:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,16.0,,,
arrival,landed,han,vvnb,2,28.0,2024-02-29t15:45:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,vca,vvct,2024-02-29t17:55:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,16.0,,,
arrival,landed,han,vvnb,2,28.0,2024-02-29t15:45:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,2024-02-29t16:12:00.000,vca,vvct,2024-02-29t17:55:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,2024-02-29t18:10:00.000,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,16.0,,,
arrival,landed,hph,vvci,,13.0,2024-02-29t16:00:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,vca,vvct,2024-02-29t18:05:00.000,2024-02-29t17:57:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,,a1,a1,2489,a12489,a12489,vietjet air,vj,vjc,489,vj489,vjc489,,,,
arrival,landed,hph,vvci,,13.0,2024-02-29t16:00:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,vca,vvct,2024-02-29t18:05:00.000,2024-02-29t17:57:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,flexflight,w2,fxt,4489,w24489,fxt4489,vietjet air,vj,vjc,489,vj489,vjc489,,,,
arrival,landed,hph,vvci,,13.0,2024-02-29t16:00:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,vca,vvct,2024-02-29t18:05:00.000,2024-02-29t17:57:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,,h1,h1,4541,h14541,h14541,vietjet air,vj,vjc,489,vj489,vjc489,,,,
arrival,landed,hph,vvci,,13.0,2024-02-29t16:00:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,2024-02-29t16:13:00.000,vca,vvct,2024-02-29t18:05:00.000,2024-02-29t17:57:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,vietjet air,vj,vjc,489,vj489,vjc489,,,,,,,,,,
arrival,landed,han,vvnb,1,77.0,2024-02-29t16:45:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,2024-02-29t18:01:00.000,vca,vvct,2024-02-29t19:05:00.000,2024-02-29t19:51:00.000,,,,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,46.0,,,
arrival,landed,icn,rksi,1,5.0,2024-03-01t01:10:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,vca,vvct,2024-03-01t05:00:00.000,2024-03-01t04:37:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,,a1,a1,2955,a12955,a12955,vietjet air,vj,vjc,955,vj955,vjc955,,2024-03-01t01:10:00.000,107,
arrival,landed,icn,rksi,1,5.0,2024-03-01t01:10:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,vca,vvct,2024-03-01t05:00:00.000,2024-03-01t04:37:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,flexflight,w2,fxt,4955,w24955,fxt4955,vietjet air,vj,vjc,955,vj955,vjc955,,2024-03-01t01:10:00.000,107,
arrival,landed,icn,rksi,1,5.0,2024-03-01t01:10:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,vca,vvct,2024-03-01t05:00:00.000,2024-03-01t04:37:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,,h1,h1,4535,h14535,h14535,vietjet air,vj,vjc,955,vj955,vjc955,,2024-03-01t01:10:00.000,107,
arrival,landed,icn,rksi,1,5.0,2024-03-01t01:10:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,2024-03-01t01:15:00.000,vca,vvct,2024-03-01t05:00:00.000,2024-03-01t04:37:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,2024-03-01t04:35:00.000,vietjet air,vj,vjc,955,vj955,vjc955,,,,,,,,2024-03-01t01:10:00.000,107,
arrival,landed,han,vvnb,1,30.0,2024-03-01t06:35:00.000,2024-03-01t07:04:00.000,2024-03-01t07:04:00.000,2024-03-01t07:04:00.000,vca,vvct,2024-03-01t08:55:00.000,2024-03-01t08:53:00.000,2024-03-01t08:55:00.000,2024-03-01t08:55:00.000,2024-03-01t08:55:00.000,vietnam airlines,vn,hvn,1201,vn1201,hvn1201,,,,,,,,,,
arrival,landed,vii,vvvh,,,2024-03-01t08:50:00.000,,,,vca,vvct,2024-03-01t10:40:00.000,,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,,a1,a1,2481,a12481,a12481,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,landed,vii,vvvh,,,2024-03-01t08:50:00.000,,,,vca,vvct,2024-03-01t10:40:00.000,,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,flexflight,w2,fxt,4481,w24481,fxt4481,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,landed,vii,vvvh,,,2024-03-01t08:50:00.000,,,,vca,vvct,2024-03-01t10:40:00.000,,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,,h1,h1,4333,h14333,h14333,vietjet air,vj,vjc,481,vj481,vjc481,,,,
arrival,landed,vii,vvvh,,,2024-03-01t08:50:00.000,,,,vca,vvct,2024-03-01t10:40:00.000,,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,2024-03-01t10:27:00.000,vietjet air,vj,vjc,481,vj481,vjc481,,,,,,,,,,
arrival,landed,han,vvnb,2,125.0,2024-03-01t08:45:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,vca,vvct,2024-03-01t10:50:00.000,2024-03-01t12:39:00.000,,,,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,109.0,,,
arrival,landed,han,vvnb,2,125.0,2024-03-01t08:45:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,vca,vvct,2024-03-01t10:50:00.000,2024-03-01t12:39:00.000,,,,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,109.0,,,
arrival,landed,han,vvnb,2,125.0,2024-03-01t08:45:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,vca,vvct,2024-03-01t10:50:00.000,2024-03-01t12:39:00.000,,,,,h1,h1,4331,h14331,h14331,vietjet air,vj,vjc,461,vj461,vjc461,109.0,,,
arrival,landed,han,vvnb,2,125.0,2024-03-01t08:45:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,2024-03-01t10:49:00.000,vca,vvct,2024-03-01t10:50:00.000,2024-03-01t12:39:00.000,,,,vietjet air,vj,vjc,461,vj461,vjc461,,,,,,,109.0,,,
arrival,unknown,dad,vvdn,1,,2024-03-01t11:00:00.000,,,,vca,vvct,2024-03-01t12:40:00.000,,,,,vietnam airlines,vn,hvn,1441,vn1441,hvn1441,,,,,,,,,,
arrival,landed,dad,vvdn,2,124.0,2024-03-01t13:45:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,vca,vvct,2024-03-01t15:15:00.000,,,,,,a1,a1,2703,a12703,a12703,vietjet air,vj,vjc,703,vj703,vjc703,,,,
arrival,landed,dad,vvdn,2,124.0,2024-03-01t13:45:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,vca,vvct,2024-03-01t15:15:00.000,,,,,flexflight,w2,fxt,4703,w24703,fxt4703,vietjet air,vj,vjc,703,vj703,vjc703,,,,
arrival,landed,dad,vvdn,2,124.0,2024-03-01t13:45:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,vca,vvct,2024-03-01t15:15:00.000,,,,,,h1,h1,4405,h14405,h14405,vietjet air,vj,vjc,703,vj703,vjc703,,,,
arrival,landed,dad,vvdn,2,124.0,2024-03-01t13:45:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,2024-03-01t15:49:00.000,vca,vvct,2024-03-01t15:15:00.000,,,,,vietjet air,vj,vjc,703,vj703,vjc703,,,,,,,,,,
arrival,landed,han,vvnb,2,77.0,2024-03-01t15:45:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,vca,vvct,2024-03-01t17:55:00.000,2024-03-01t18:52:00.000,,,,,a1,a1,2463,a12463,a12463,vietjet air,vj,vjc,463,vj463,vjc463,58.0,,,
arrival,landed,han,vvnb,2,77.0,2024-03-01t15:45:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,vca,vvct,2024-03-01t17:55:00.000,2024-03-01t18:52:00.000,,,,flexflight,w2,fxt,4463,w24463,fxt4463,vietjet air,vj,vjc,463,vj463,vjc463,58.0,,,
arrival,landed,han,vvnb,2,77.0,2024-03-01t15:45:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,vca,vvct,2024-03-01t17:55:00.000,2024-03-01t18:52:00.000,,,,,h1,h1,4238,h14238,h14238,vietjet air,vj,vjc,463,vj463,vjc463,58.0,,,
arrival,landed,han,vvnb,2,77.0,2024-03-01t15:45:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,2024-03-01t17:01:00.000,vca,vvct,2024-03-01t17:55:00.000,2024-03-01t18:52:00.000,,,,vietjet air,vj,vjc,463,vj463,vjc463,,,,,,,58.0,,,
arrival,landed,han,vvnb,1,24.0,2024-03-01t16:45:00.000,2024-03-01t17:09:00.000,2024-03-01t17:09:00.000,2024-03-01t17:09:00.000,vca,vvct,2024-03-01t19:05:00.000,2024-03-01t19:08:00.000,2024-03-01t19:03:00.000,2024-03-01t19:03:00.000,2024-03-01t19:03:00.000,vietnam airlines,vn,hvn,1207,vn1207,hvn1207,,,,,,,,,,
arrival,unknown,han,vvnb,2,,2024-03-01t19:05:00.000,,,,vca,vvct,2024-03-01t21:10:00.000,,,,,,a1,a1,2467,a12467,a12467,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-03-01t19:05:00.000,,,,vca,vvct,2024-03-01t21:10:00.000,,,,,flexflight,w2,fxt,4467,w24467,fxt4467,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-03-01t19:05:00.000,,,,vca,vvct,2024-03-01t21:10:00.000,,,,,,h1,h1,4134,h14134,h14134,vietjet air,vj,vjc,467,vj467,vjc467,,,,
arrival,unknown,han,vvnb,2,,2024-03-01t19:05:00.000,,,,vca,vvct,2024-03-01t21:10:00.000,,,,,vietjet air,vj,vjc,467,vj467,vjc467,,,,,,,,,,
arrival,landed,tpe,rctp,1,10.0,2024-03-01t19:55:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,vca,vvct,2024-03-01t22:45:00.000,2024-03-01t22:23:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,,h1,h1,5182,h15182,h15182,vietjet air,vj,vjc,867,vj867,vjc867,,2024-03-01t19:55:00.000,b4,
arrival,landed,tpe,rctp,1,10.0,2024-03-01t19:55:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,vca,vvct,2024-03-01t22:45:00.000,2024-03-01t22:23:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,,a1,a1,2867,a12867,a12867,vietjet air,vj,vjc,867,vj867,vjc867,,2024-03-01t19:55:00.000,b4,
arrival,landed,tpe,rctp,1,10.0,2024-03-01t19:55:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,vca,vvct,2024-03-01t22:45:00.000,2024-03-01t22:23:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,flexflight,w2,fxt,4867,w24867,fxt4867,vietjet air,vj,vjc,867,vj867,vjc867,,2024-03-01t19:55:00.000,b4,
arrival,landed,tpe,rctp,1,10.0,2024-03-01t19:55:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,2024-03-01t20:04:00.000,vca,vvct,2024-03-01t22:45:00.000,2024-03-01t22:23:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,2024-03-01t22:25:00.000,vietjet air,vj,vjc,867,vj867,vjc867,,,,,,,,2024-03-01t19:55:00.000,b4,
arrival,landed,han,vvnb,2,43.0,2024-03-02t08:45:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,vca,vvct,2024-03-02t10:50:00.000,2024-03-02t11:19:00.000,,,,,a1,a1,2461,a12461,a12461,vietjet air,vj,vjc,461,vj461,vjc461,30.0,2024-03-02t09:13:00.000,,
arrival,landed,han,vvnb,2,43.0,2024-03-02t08:45:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,vca,vvct,2024-03-02t10:50:00.000,2024-03-02t11:19:00.000,,,,flexflight,w2,fxt,4461,w24461,fxt4461,vietjet air,vj,vjc,461,vj461,vjc461,30.0,2024-03-02t09:13:00.000,,
arrival,landed,han,vvnb,2,43.0,2024-03-02t08:45:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,vca,vvct,2024-03-02t10:50:00.000,2024-03-02t11:19:00.000,,,,,h1,h1,4331,h14331,h14331,vietjet air,vj,vjc,461,vj461,vjc461,30.0,2024-03-02t09:13:00.000,,
arrival,landed,han,vvnb,2,43.0,2024-03-02t08:45:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,2024-03-02t09:27:00.000,vca,vvct,2024-03-02t10:50:00.000,2024-03-02t11:19:00.000,,,,vietjet air,vj,vjc,461,vj461,vjc461,,,,,,,30.0,2024-03-02t09:13:00.000,,
arrival,landed,han,vvnb,1,18.0,2024-03-02t11:15:00.000,2024-03-02t11:33:00.000,2024-03-02t11:33:00.000,2024-03-02t11:33:00.000,vca,vvct,2024-03-02t13:30:00.000,2024-03-02t13:21:00.000,2024-03-02t13:21:00.000,2024-03-02t13:21:00.000,2024-03-02t13:21:00.000,vietnam airlines,vn,hvn,1203,vn1203,hvn1203,,,,,,,,,,
arrival,landed,vcs,vvcs,,8.0,2024-03-02t12:50:00.000,2024-03-02t12:57:00.000,2024-03-02t12:57:00.000,2024-03-02t12:57:00.000,vca,vvct,2024-03-02t13:50:00.000,,2024-03-02t13:36:00.000,2024-03-02t13:36:00.000,2024-03-02t13:36:00.000,vasco,0v,vfc,8071,0v8071,vfc8071,,,,,,,,,,
arrival,landed,han,vvnb,2,18.0,2024-03-02t14:10:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,vca,vvct,2024-03-02t16:15:00.000,2024-03-02t16:23:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,,a1,a1,2467,a12467,a12467,vietjet air,vj,vjc,467,vj467,vjc467,6.0,,,
arrival,landed,han,vvnb,2,18.0,2024-03-02t14:10:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,vca,vvct,2024-03-02t16:15:00.000,2024-03-02t16:23:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,flexflight,w2,fxt,4467,w24467,fxt4467,vietjet air,vj,vjc,467,vj467,vjc467,6.0,,,
arrival,landed,han,vvnb,2,18.0,2024-03-02t14:10:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,2024-03-02t14:28:00.000,vca,vvct,2024-03-02t16:15:00.000,2024-03-02t16:23:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,2024-03-02t16:21:00.000,,h1,h1,4134,h14134,h14134,vietjet air,vj,vjc,467,vj467,vjc467,6.0,,,
