,datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),departure_itacode
7221,2024-08-27 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.86,25.02,0.95,0.0,2.72,230.77,0.41,0.0,dad
7222,2024-08-27 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.21,25.24,0.94,0.0,2.76,228.49,0.69,0.0,dad
7223,2024-08-27 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.26,25.26,0.94,0.0,2.59,228.18,0.87,0.0,dad
7224,2024-08-28 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.26,25.52,0.9,0.0,3.16,234.08,0.91,0.02,dad
7225,2024-08-28 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.95,26.23,0.9,0.0,4.04,236.73,0.97,0.08,dad
7226,2024-08-28 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.56,26.21,0.82,0.0,3.79,238.49,0.92,0.12,dad
7227,2024-08-28 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.5,26.15,0.82,0.0,3.59,240.47,1.0,0.98,dad
7228,2024-08-28 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.12,26.3,0.85,0.0,4.19,244.32,0.99,0.97,dad
7229,2024-08-28 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.67,25.83,0.85,0.0,5.53,250.59,0.99,0.55,dad
7230,2024-08-28 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.56,25.57,0.84,0.0,4.97,247.54,0.97,2.05,dad
7231,2024-08-28 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.13,25.77,0.82,0.0,4.95,252.71,1.0,0.19,dad
7232,2024-08-28 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.64,24.75,0.84,0.0,4.27,244.44,1.0,0.64,dad
7233,2024-08-28 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.51,25.07,0.87,0.0,3.54,233.14,1.0,0.18,dad
7234,2024-08-28 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.84,25.49,0.92,0.0,3.0,232.57,0.99,0.05,dad
7235,2024-08-28 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.71,25.48,0.93,0.0,2.2,231.27,0.99,0.0,dad
7236,2024-08-28 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.53,25.5,0.94,0.0,1.59,219.58,1.0,0.0,dad
7237,2024-08-28 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.63,25.64,0.94,0.0,1.62,206.74,1.0,0.0,dad
7238,2024-08-28 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.43,25.51,0.95,0.0,1.86,211.42,1.0,0.01,dad
7239,2024-08-28 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.24,25.26,0.94,0.0,2.15,217.94,1.0,0.0,dad
7240,2024-08-28 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.17,25.25,0.95,0.0,2.85,227.64,1.0,0.0,dad
7241,2024-08-28 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.01,24.9,0.94,0.0,3.38,234.26,1.0,0.12,dad
7242,2024-08-28 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.73,24.8,0.95,0.0,2.92,246.32,1.0,0.33,dad
7243,2024-08-28 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.63,24.74,0.95,0.0,3.07,241.6,1.0,2.18,dad
7244,2024-08-28 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.29,24.54,0.96,0.0,3.19,239.25,1.0,2.34,dad
7245,2024-08-28 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,24.71,24.05,0.96,0.0,3.28,235.57,1.0,1.54,dad
7246,2024-08-28 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,24.88,24.17,0.96,0.0,1.91,259.14,1.0,1.52,dad
7247,2024-08-28 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.29,24.4,0.95,0.0,1.71,240.01,1.0,1.35,dad
7248,2024-08-29 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.61,24.71,0.95,0.0,1.98,226.52,1.0,0.95,dad
7249,2024-08-29 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.89,24.96,0.95,0.0,1.85,233.46,1.0,0.61,dad
7250,2024-08-29 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.39,25.49,0.89,0.0,1.94,243.0,1.0,0.43,dad
7251,2024-08-29 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.3,25.71,0.86,0.0,2.49,246.88,1.0,0.59,dad
7252,2024-08-29 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.88,26.42,0.87,0.0,3.79,252.24,1.0,0.72,dad
7253,2024-08-29 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.45,26.99,0.87,0.0,4.36,254.97,1.0,0.58,dad
7254,2024-08-29 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.81,26.98,0.85,0.0,4.49,257.64,1.0,0.37,dad
7255,2024-08-29 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.83,27.16,0.86,0.0,4.75,261.81,1.0,1.38,dad
7256,2024-08-29 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.47,26.86,0.81,0.0,4.34,253.18,1.0,1.17,dad
7257,2024-08-29 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.35,25.18,0.78,0.0,4.11,255.04,1.0,0.28,dad
7258,2024-08-29 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.02,26.41,0.86,0.0,2.85,259.8,1.0,0.02,dad
7259,2024-08-29 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.21,25.97,0.88,0.0,3.13,248.92,0.94,0.0,dad
7260,2024-08-29 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.07,25.9,0.88,0.0,3.21,244.7,0.97,0.0,dad
7261,2024-08-29 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.67,25.59,0.88,0.0,3.23,241.02,0.99,0.0,dad
7262,2024-08-29 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.22,25.53,0.9,0.0,2.92,238.32,0.92,0.0,dad
7263,2024-08-29 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.14,25.49,0.91,0.0,2.42,230.55,0.85,0.0,dad
7264,2024-08-29 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.04,25.35,0.91,0.0,2.37,226.48,1.0,0.0,dad
7265,2024-08-29 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.59,25.33,0.93,0.0,2.3,233.3,1.0,0.0,dad
7266,2024-08-29 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.55,25.21,0.92,0.0,2.07,235.58,1.0,0.0,dad
7267,2024-08-29 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.36,25.07,0.93,0.0,2.23,226.97,1.0,0.11,dad
7268,2024-08-29 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.24,24.81,0.92,0.0,2.45,222.52,0.98,0.1,dad
7269,2024-08-29 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.15,24.9,0.93,0.0,2.62,229.88,1.0,0.04,dad
7270,2024-08-29 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.25,24.9,0.92,0.0,2.47,254.01,1.0,0.0,dad
7271,2024-08-29 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.17,25.0,0.93,0.0,2.41,259.53,1.0,0.0,dad
7272,2024-08-30 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.87,25.38,0.92,0.0,2.61,251.72,0.99,0.0,dad
7273,2024-08-30 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.42,25.61,0.9,0.0,2.9,251.24,0.96,0.01,dad
7274,2024-08-30 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.82,26.08,0.8,0.0,4.35,258.09,1.0,0.04,dad
7275,2024-08-30 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.81,26.6,0.78,0.0,4.58,265.34,0.88,0.06,dad
7276,2024-08-30 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.38,26.63,0.76,0.0,4.71,273.15,0.38,0.09,dad
7277,2024-08-30 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.44,26.53,0.71,0.0,4.84,277.39,0.66,0.14,dad
7278,2024-08-30 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.95,25.12,0.75,0.0,4.96,276.77,0.62,3.5,dad
7279,2024-08-30 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.44,25.39,0.74,0.0,4.75,282.19,1.0,1.98,dad
7280,2024-08-30 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.69,25.18,0.68,0.0,4.31,262.69,1.0,0.23,dad
7281,2024-08-30 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.51,25.37,0.7,0.0,4.6,262.7,0.98,0.01,dad
7282,2024-08-30 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.71,24.81,0.71,0.0,3.96,272.05,0.99,0.01,dad
7283,2024-08-30 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.13,24.56,0.72,0.0,3.62,267.47,1.0,0.01,dad
7284,2024-08-30 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.63,24.86,0.8,0.0,3.18,264.54,1.0,0.0,dad
7285,2024-08-30 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.09,24.97,0.83,0.0,2.66,260.74,1.0,0.0,dad
7286,2024-08-30 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.29,24.87,0.87,0.0,2.53,257.06,1.0,0.0,dad
7287,2024-08-30 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.18,25.04,0.88,0.0,2.67,259.59,0.99,0.02,dad
7288,2024-08-30 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.3,25.32,0.89,0.0,3.31,266.59,1.0,0.02,dad
7289,2024-08-30 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.1,25.42,0.91,0.0,3.45,271.23,1.0,0.0,dad
7290,2024-08-30 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.96,25.17,0.9,0.0,3.29,271.45,1.0,0.0,dad
7291,2024-08-30 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.93,25.14,0.9,0.0,3.32,272.35,1.0,0.03,dad
7292,2024-08-30 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.69,24.9,0.9,0.0,3.29,275.77,1.0,0.03,dad
7293,2024-08-30 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.7,24.88,0.9,0.0,3.1,279.97,1.0,0.03,dad
7294,2024-08-30 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.71,25.39,0.92,0.0,2.88,271.39,1.0,0.1,dad
7295,2024-08-30 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.7,25.54,0.93,0.0,2.64,264.23,1.0,0.17,dad
7296,2024-08-31 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.22,25.86,0.92,0.0,2.89,254.9,1.0,0.24,dad
7297,2024-08-31 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.81,26.12,0.91,0.0,3.14,250.76,1.0,0.35,dad
7298,2024-08-31 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.16,26.2,0.84,0.0,4.02,262.04,1.0,0.22,dad
7299,2024-08-31 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.42,26.25,0.83,0.0,4.55,271.54,1.0,0.33,dad
7300,2024-08-31 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.78,26.31,0.82,0.0,4.62,272.92,1.0,0.4,dad
7301,2024-08-31 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.97,26.18,0.8,0.0,4.16,272.66,1.0,0.23,dad
7302,2024-08-31 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.97,25.93,0.79,0.0,4.73,262.4,1.0,0.12,dad
7303,2024-08-31 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.88,25.68,0.78,0.0,4.75,260.79,0.99,0.02,dad
7304,2024-08-31 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.87,25.31,0.77,0.0,4.44,262.83,0.92,0.43,dad
7305,2024-08-31 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.52,24.91,0.81,0.0,3.83,249.41,0.9,0.02,dad
7306,2024-08-31 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.88,24.84,0.79,0.0,3.48,245.42,0.97,0.01,dad
7307,2024-08-31 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.2,24.68,0.81,0.0,3.36,240.48,0.98,0.0,dad
7308,2024-08-31 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.0,25.17,0.85,0.0,3.22,240.55,0.96,0.0,dad
7309,2024-08-31 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.37,25.2,0.88,0.0,3.01,243.99,0.98,0.0,dad
7310,2024-08-31 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.04,25.06,0.89,0.0,3.06,247.47,1.0,0.0,dad
7311,2024-08-31 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.92,24.65,0.87,0.0,2.91,250.14,1.0,0.0,dad
7312,2024-08-31 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.81,24.73,0.88,0.0,2.65,249.03,1.0,0.02,dad
7313,2024-08-31 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.85,25.03,0.9,0.0,2.35,245.32,1.0,0.0,dad
7314,2024-08-31 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.98,25.09,0.89,0.0,2.35,246.58,1.0,0.0,dad
7315,2024-08-31 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.9,25.22,0.9,0.0,2.5,242.99,1.0,1.36,dad
7316,2024-08-31 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.73,25.3,0.92,0.0,2.87,243.6,1.0,0.26,dad
7317,2024-08-31 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.75,25.28,0.92,0.0,3.54,246.39,1.0,0.45,dad
7318,2024-08-31 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.43,25.62,0.95,0.0,3.48,256.84,1.0,0.39,dad
7319,2024-08-31 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.29,25.54,0.96,0.0,3.26,262.7,1.0,0.24,dad
7320,2024-09-01 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.5,25.76,0.96,0.0,3.12,262.35,1.0,0.09,dad
7321,2024-09-01 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.23,26.57,0.96,0.0,2.87,256.89,1.0,0.03,dad
7322,2024-09-01 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.38,26.27,0.88,0.0,4.21,270.82,0.98,0.11,dad
7323,2024-09-01 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.17,26.59,0.86,0.0,3.92,280.05,0.97,0.26,dad
7324,2024-09-01 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.92,26.84,0.84,0.0,4.09,281.98,0.97,0.41,dad
7325,2024-09-01 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.36,26.38,0.79,0.0,3.98,287.52,0.99,0.53,dad
7326,2024-09-01 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.53,25.47,0.84,0.0,2.75,289.57,0.95,4.59,dad
7327,2024-09-01 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.3,25.45,0.9,0.0,2.59,293.2,0.97,5.06,dad
7328,2024-09-01 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.29,25.26,0.94,0.0,3.5,252.55,1.0,8.84,dad
7329,2024-09-01 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.8,25.13,0.96,0.0,3.48,249.57,1.0,5.5,dad
7330,2024-09-01 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,24.56,24.35,0.99,0.0,2.06,252.64,1.0,2.94,dad
7331,2024-09-01 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.01,24.58,0.97,0.0,1.95,247.37,1.0,1.91,dad
7332,2024-09-01 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.34,24.67,0.96,0.0,1.49,260.76,1.0,1.42,dad
7333,2024-09-01 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.46,24.77,0.96,0.0,2.02,273.6,1.0,1.55,dad
7334,2024-09-01 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.47,24.76,0.96,0.0,2.39,284.23,1.0,1.89,dad
7335,2024-09-01 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.41,24.7,0.96,0.0,1.68,289.79,1.0,1.31,dad
7336,2024-09-01 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.4,24.73,0.96,0.0,1.56,279.86,1.0,0.5,dad
7337,2024-09-01 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.48,24.76,0.96,0.0,1.27,284.17,1.0,0.16,dad
7338,2024-09-01 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.43,24.79,0.96,0.0,1.22,309.44,1.0,0.06,dad
7339,2024-09-01 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.49,24.74,0.96,0.0,1.24,331.05,1.0,0.77,dad
7340,2024-09-01 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.42,24.77,0.96,0.0,0.22,353.28,1.0,0.24,dad
7341,2024-09-01 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.44,24.81,0.96,0.0,0.58,140.3,0.99,1.03,dad
7342,2024-09-01 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.41,24.62,0.95,0.0,1.54,162.47,1.0,1.28,dad
7343,2024-09-01 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.03,24.61,0.98,0.0,2.36,197.06,0.99,0.57,dad
7344,2024-09-02 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.28,24.73,0.97,0.0,2.42,198.76,0.98,1.25,dad
7345,2024-09-02 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.29,25.16,0.99,0.0,2.2,206.61,0.98,0.66,dad
7346,2024-09-02 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.49,25.66,0.95,0.0,2.27,215.02,0.97,1.15,dad
7347,2024-09-02 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.19,25.58,0.96,0.0,3.0,228.84,1.0,1.8,dad
7348,2024-09-02 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.74,25.89,0.95,0.0,2.87,237.17,1.0,0.95,dad
7349,2024-09-02 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.95,26.5,0.97,0.0,2.84,244.74,1.0,0.51,dad
7350,2024-09-02 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.9,26.46,0.92,0.0,2.97,242.01,1.0,0.77,dad
7351,2024-09-02 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.84,24.87,0.94,0.0,3.07,238.0,1.0,0.31,dad
7352,2024-09-02 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.45,25.58,0.95,0.0,4.98,241.13,0.94,0.88,dad
7353,2024-09-02 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.55,25.07,0.92,0.0,4.27,235.16,1.0,4.72,dad
7354,2024-09-02 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.84,25.56,0.93,0.0,2.39,235.44,0.99,0.92,dad
7355,2024-09-02 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.84,25.44,0.92,0.0,2.63,213.72,1.0,0.42,dad
7356,2024-09-02 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.58,25.28,0.93,0.0,2.97,207.46,1.0,0.03,dad
7357,2024-09-02 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.65,25.3,0.92,0.0,3.44,204.85,1.0,0.02,dad
7358,2024-09-02 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.55,25.23,0.92,0.0,3.34,211.28,0.92,0.02,dad
7359,2024-09-02 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.43,25.14,0.93,0.0,3.21,210.59,0.94,0.02,dad
7360,2024-09-02 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.32,25.27,0.94,0.0,3.28,212.17,0.95,0.02,dad
7361,2024-09-02 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.0,25.07,0.95,0.0,3.46,222.35,0.96,0.02,dad
7362,2024-09-02 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.85,24.99,0.95,0.0,3.76,230.09,0.97,0.04,dad
7363,2024-09-02 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.68,24.73,0.95,0.0,3.77,234.07,1.0,0.04,dad
7364,2024-09-02 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.44,24.43,0.94,0.0,3.5,233.11,0.99,0.02,dad
7365,2024-09-02 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.28,24.29,0.94,0.0,3.16,236.71,1.0,0.0,dad
7366,2024-09-02 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.15,24.53,0.96,0.0,2.73,234.69,0.99,0.0,dad
7367,2024-09-02 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.15,24.55,0.97,0.0,2.52,222.68,0.89,0.0,dad
7368,2024-09-03 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.01,24.9,0.94,0.0,2.96,216.12,0.96,0.0,dad
7369,2024-09-03 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.15,25.2,0.89,0.0,4.25,228.31,0.74,0.11,dad
7370,2024-09-03 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.81,24.88,0.84,0.0,4.46,232.72,0.63,0.31,dad
7371,2024-09-03 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.58,25.72,0.84,0.0,4.09,234.19,0.79,0.11,dad
7372,2024-09-03 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.3,26.6,0.85,0.0,4.34,233.38,0.88,0.19,dad
7373,2024-09-03 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.63,26.65,0.79,0.0,5.13,237.64,0.82,0.44,dad
7374,2024-09-03 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.28,24.76,0.81,0.0,5.82,237.41,0.93,4.2,dad
7375,2024-09-03 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.14,25.13,0.89,0.0,4.33,247.25,1.0,2.18,dad
7376,2024-09-03 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.56,25.14,0.92,0.0,4.31,250.89,1.0,1.5,dad
7377,2024-09-03 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.91,25.45,0.87,0.0,4.02,232.78,1.0,0.23,dad
7378,2024-09-03 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.86,25.32,0.91,0.0,2.83,233.56,1.0,0.08,dad
7379,2024-09-03 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.01,25.31,0.9,0.0,2.68,234.7,0.94,0.0,dad
7380,2024-09-03 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.57,25.26,0.93,0.0,2.93,234.37,0.96,0.0,dad
7381,2024-09-03 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.74,25.55,0.93,0.0,2.68,238.91,0.94,0.0,dad
7382,2024-09-03 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.38,25.54,0.95,0.0,2.76,238.91,0.98,0.0,dad
7383,2024-09-03 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.33,25.43,0.95,0.0,2.74,241.0,0.88,0.0,dad
7384,2024-09-03 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.33,25.31,0.94,0.0,2.12,240.02,0.99,0.0,dad
7385,2024-09-03 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.42,25.23,0.93,0.0,1.9,236.83,0.72,0.09,dad
7386,2024-09-03 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.18,25.23,0.94,0.0,2.25,242.58,0.26,0.49,dad
7387,2024-09-03 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.25,25.28,0.94,0.0,2.35,250.8,0.35,0.04,dad
7388,2024-09-03 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.11,25.32,0.95,0.0,2.55,254.2,0.45,0.03,dad
7389,2024-09-03 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.34,25.29,0.94,0.0,2.88,244.63,0.59,0.0,dad
7390,2024-09-03 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.03,24.81,0.93,0.0,2.66,251.57,0.66,0.01,dad
7391,2024-09-03 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.24,25.12,0.94,0.0,2.53,247.8,0.95,0.0,dad
7392,2024-09-04 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.41,24.92,0.92,0.0,2.66,245.81,1.0,0.01,dad
7393,2024-09-04 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.8,25.24,0.91,0.0,2.87,246.63,1.0,0.07,dad
7394,2024-09-04 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.59,24.75,0.85,0.0,3.97,246.87,1.0,0.14,dad
7395,2024-09-04 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.73,24.53,0.83,0.0,3.97,249.21,1.0,0.11,dad
7396,2024-09-04 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.96,24.72,0.83,0.0,4.36,258.92,1.0,0.12,dad
7397,2024-09-04 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.74,24.72,0.84,0.0,5.44,260.31,1.0,0.29,dad
7398,2024-09-04 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.22,24.61,0.86,0.0,5.24,252.24,1.0,1.73,dad
7399,2024-09-04 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.18,25.26,0.89,0.0,5.48,254.68,1.0,1.67,dad
7400,2024-09-04 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.04,24.21,0.9,0.0,4.53,253.98,1.0,1.15,dad
7401,2024-09-04 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.69,24.56,0.93,0.0,3.94,248.2,1.0,1.06,dad
7402,2024-09-04 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.97,25.13,0.95,0.0,2.94,262.42,1.0,0.65,dad
